audio_file|text|speaker_name
wavs/audio_4538.wav|Pĩng fuugã tɩ zũnzũurã lʋɩ.|20
wavs/audio_4539.wav|sɩfe|25
wavs/audio_4540.wav|Tẽngã pʋgẽ, tʋʋm-naandb n maand teedã, tɩ b miningã pa paoodẽ ye.|20
wavs/audio_4541.wav|yarga|25
wavs/audio_4542.wav|koodo|25
wavs/audio_4543.wav|lohorem|25
wavs/audio_4544.wav|gĩda|25
wavs/audio_4545.wav|viibi|25
wavs/audio_4546.wav|Rogema tɩbsdga maanda Sasa fan sɩngre.|15
wavs/audio_4547.wav|zeme|25
wavs/audio_4548.wav|A zoeeme t 'a tʋʋlgã serdẽ.|10
wavs/audio_4549.wav|Metã saasa roogã n tẽnes tɩ ya neere.|20
wavs/audio_4550.wav|zulfu|25
wavs/audio_4551.wav|neb kʋʋngo|25
wavs/audio_4552.wav|fũni|25
wavs/audio_4553.wav|lemse|25
wavs/audio_4554.wav|Nebã pidame t 'a baas n wẽdgdẽ n dat n ta taoorã.|20
wavs/audio_4555.wav|vambre|25
wavs/audio_4556.wav|tẽnn|25
wavs/audio_4557.wav|kaalem|25
wavs/audio_4558.wav|kobs-yopoe|25
wavs/audio_4559.wav|Bɛnda wã kelemda rog-n-mik kibs-rãmb wã.|20
wavs/audio_4560.wav|kʋ-yiibu|25
wavs/audio_4561.wav|pilinga|25
wavs/audio_4562.wav|Bãngr wʋsg menda karse. (Yel-bũndi : bãngrã wʋdga maandam tɩ ned lebg «bõn-zẽng» ya bũmb b tõe yeele sẽn kẽed ne «bãngr pidenga rãmba.)|19
wavs/audio_4563.wav|Bũmb fãa tɛk kolgame.|19
wavs/audio_4564.wav|zaga|25
wavs/audio_4565.wav|poorẽ lebre|25
wavs/audio_4566.wav|M dat n daa tẽesgo.|9
wavs/audio_4567.wav|Zomã ya yãrse.|19
wavs/audio_4568.wav|zãabo|25
wavs/audio_4569.wav|A lebga bedr t 'a pʋgã wuki|20
wavs/audio_4570.wav|kelle|25
wavs/audio_4571.wav|bi-peelem|25
wavs/audio_4572.wav|tũusi|25
wavs/audio_4573.wav|lingi|25
wavs/audio_4574.wav|kug-wanwarga|25
wavs/audio_4575.wav|Yaa ligd bɩ kʋɩlen-biis n sõgend fo gɩfẽ wã?|15
wavs/audio_4576.wav|tẽgr-pẽre|25
wavs/audio_4577.wav|buudã gom-bi baoore|25
wavs/audio_4578.wav|tɩlae|25
wavs/audio_4579.wav|tudi|25
wavs/audio_4580.wav|tõt-sõadga|25
wavs/audio_4581.wav|gʋsge|25
wavs/audio_4582.wav|Bas-y-m nand tɩ m tɩ mum m ba la m wa.|15
wavs/audio_4583.wav|me|25
wavs/audio_4584.wav|Nin-kẽemsã kõta gãndaadã la Wẽnnaam dãmbã kibay|20
wavs/audio_4585.wav|saam-biiga|25
wavs/audio_4586.wav|bʋdge|25
wavs/audio_4587.wav|Peen-suulli.|22
wavs/audio_4588.wav|paare|25
wavs/audio_4589.wav|bagle|25
wavs/audio_4590.wav|sedre|25
wavs/audio_4591.wav|Mogdã ka tõe n dɩ bɛda n bas bãoonesa ye. (Yel-bũndi : ya sẽn kẽed ne tẽng nin-buiid zãabo, ned ka yɩɩd a to ye.)|19
wavs/audio_4592.wav|Bõos-rãmb kis taab, tɩ wagda nong taaba. (Yel-bũnd sẽn dat n yeel tɩ: baoobã ningda nebã ne taabẽ. La neb nins sẽn baood-b Bõn-sõama wã me segd n wʋma taaba.)|20
wavs/audio_4593.wav|Neb kẽere|20
wavs/audio_4594.wav|ronde|25
wavs/audio_4595.wav|kɛ|25
wavs/audio_4596.wav|Ssawatã luda wĩndgã|10
wavs/audio_4597.wav|Kibs-rãmbã vilaas-rãmb wã tũudã ne saoog la yɩɩla.|20
wavs/audio_4598.wav|bendge|25
wavs/audio_4599.wav|naam pugla|25
wavs/audio_4600.wav|Roogã kẽeda pʋgdg-pʋgdga.|20
wavs/audio_4601.wav|gomd-n-taare|25
wavs/audio_4602.wav|lɛɛba|25
wavs/audio_4603.wav|A ra reemda pɩano, a nug-biisã ra saooda tõgdsã zutu|9
wavs/audio_4604.wav|ka-butu|25
wavs/audio_4605.wav|maoore|25
wavs/audio_4606.wav|togse|25
wavs/audio_4607.wav|saabo|25
wavs/audio_4608.wav|weede|25
wavs/audio_4609.wav|lande|25
wavs/audio_4610.wav|yɛɛnẽ|25
wavs/audio_4611.wav|fãsge|25
wavs/audio_4612.wav|maoongo|25
wavs/audio_4613.wav|lɛɛba|25
wavs/audio_4614.wav|zãnem|25
wavs/audio_4615.wav|role|25
wavs/audio_4616.wav|kʋʋge|25
wavs/audio_4617.wav|Tɩɩs nins sẽn paam-b yʋʋm koabgã yaa wa arzɛgse.|20
wavs/audio_4618.wav|zabre|25
wavs/audio_4619.wav|Bʋ-kaoodbã na n maana vaeesg sõama|20
wavs/audio_4620.wav|Sãabã zugda b boaagã.|20
wavs/audio_4621.wav|moko|25
wavs/audio_4622.wav|wũgi|25
wavs/audio_4623.wav|seglgo|25
wavs/audio_4624.wav|N-ye. La d segd n tẽeg d sẽn zãmsd bũmb ningã yĩnga, la d sẽn dat pids bũmb ningã.|20
wavs/audio_4625.wav|wiisi|25
wavs/audio_4626.wav|kĩm-kĩmi|25
wavs/audio_4627.wav|pigaase|25
wavs/audio_4628.wav|pii|25
wavs/audio_4629.wav|zɩ-paoore|25
wavs/audio_4630.wav|A biigã sã n ka maan neere, a yãrgd-a-la sõama|19
wavs/audio_4631.wav|miki|25
wavs/audio_4632.wav|sũ-puuri|25
wavs/audio_4633.wav|vɩ-yãmbg zeongo|25
wavs/audio_4634.wav|kõb-fõr-fõre|25
wavs/audio_4635.wav|zamaan-zẽns kibay|25
wavs/audio_4636.wav|talemdo|25
wavs/audio_4637.wav|busa|25
wavs/audio_4638.wav|A pãba waafã t 'a nigda.|15
wavs/audio_4639.wav|pirmi|25
wavs/audio_4640.wav|baoongo|25
wavs/audio_4641.wav|yoke|25
wavs/audio_4642.wav|pʋg-n-gese|25
wavs/audio_4643.wav|tɩɩg-biisi|25
wavs/audio_4644.wav|Rũm-tullã waame. A yeel-a lame:|9
wavs/audio_4645.wav|wili|25
wavs/audio_4646.wav|tuubame n lebg more.|20
wavs/audio_4647.wav|Zĩ-sobdo.|15
wavs/audio_4648.wav|Rog-n-mikã fut kõbd buud waoogame.|20
wavs/audio_4649.wav|bi-bɛɛga|25
wavs/audio_4650.wav|bɩnde|25
wavs/audio_4651.wav|vĩnlɩɩla|25
wavs/audio_4652.wav|ba ne|25
wavs/audio_4653.wav|menga|25
wavs/audio_4654.wav|sẽka|25
wavs/audio_4655.wav|Mam miime wa foo|20
wavs/audio_4656.wav|yẽese|25
wavs/audio_4657.wav|loko|25
wavs/audio_4658.wav|vɩʋʋgo|25
wavs/audio_4659.wav|N-yẽe. D ka tõe n gil buud ye, a tara yõodo.|20
wavs/audio_4660.wav|vãbdo|25
wavs/audio_4661.wav|pʋde|25
wavs/audio_4662.wav|gʋls-moogo|25
wavs/audio_4663.wav|bãada|25
wavs/audio_4664.wav|sore|25
wavs/audio_4665.wav|Ad yõngr sẽn tiigda a biig t 'a tõe n wa yɩɩ wagdre. (Yel-bũndi : bãoonesã sã n dɩk bɛda noore, bi bɛdã rems b mense la b bas goama, bala b ka kõ mak-sõng ye.)|19
wavs/audio_4666.wav|kʋmbgo|25
wavs/audio_4667.wav|rɩɩbo|25
wavs/audio_4668.wav|perfɛktɩɩre|25
wavs/audio_4669.wav|bengdo|25
wavs/audio_4670.wav|zomse|25
wavs/audio_4671.wav|zaala|25
wavs/audio_4672.wav|libli|25
wavs/audio_4673.wav|rẽ n so|25
wavs/audio_4674.wav|kɛglem|25
wavs/audio_4675.wav|sũdi|25
wavs/audio_4676.wav|Sak tɩ yaa foom n maane.|19
wavs/audio_4677.wav|sa-gãn-noore|25
wavs/audio_4678.wav|lend-lende|25
wavs/audio_4679.wav|A sẽn yã nemdã, a noorã tara yʋg-yʋge.|22
wavs/audio_4680.wav|nin-kẽema|25
wavs/audio_4681.wav|B ling-a lame t 'a yaees n digimdi.|20
wavs/audio_4682.wav|Bulgã yaa zulung võd-võde.|10
wavs/audio_4683.wav|A goma ne-a t 'a wẽgs a bãgdã.)|20
wavs/audio_4684.wav|vẽenem|25
wavs/audio_4685.wav|kelle|25
wavs/audio_4686.wav|tare|25
wavs/audio_4687.wav|kidbri|25
wavs/audio_4688.wav|pulpuka|25
wavs/audio_4689.wav|A yũuda rãama wʋsgo la a pida a pʋga.|19
wavs/audio_4690.wav|soolem|25
wavs/audio_4691.wav|kafe|25
wavs/audio_4692.wav|bõtme|25
wavs/audio_4693.wav|wãn-wãna|25
wavs/audio_4694.wav|sũ-mare|25
wavs/audio_4695.wav|Rɩɩbã noomame .|20
wavs/audio_4696.wav|A reega gomdã n gomd n ka satẽ ye.|20
wavs/audio_4697.wav|logto-poaka|25
wavs/audio_4698.wav|gɛ|25
wavs/audio_4699.wav|vaeese|25
wavs/audio_4700.wav|B sã n kõ noor tɩ b zoe, b pa na n kõ noor tɩ b yals ye. (Yel-bũndi: Sɩngrẽ wã, b sã n kõ kibay sẽn yaa ziri, baa b sã n rems-ba, yaa toog tɩ b tõog n maan b sẽn datã. )|20
wavs/audio_4701.wav|A bĩndã ya taok la koaaga.|19
wavs/audio_4702.wav|B tʋbsa a zugu.|15
wavs/audio_4703.wav|nod-tãoodenga|25
wavs/audio_4704.wav|gonge|25
wavs/audio_4705.wav|lulumdi|25
wavs/audio_4706.wav|masɩɩba|25
wavs/audio_4707.wav|Vurg toorã n serge.|22
wavs/audio_4708.wav|sũmwaaga|25
wavs/audio_4709.wav|roogo|25
wavs/audio_4710.wav|Yuuga ra n deem ne sẽt - pʋʋre ya pe-kõbgo,ne  maansẽ tare barka.|15
wavs/audio_4711.wav|gãnge|25
wavs/audio_4712.wav|tẽbe|25
wavs/audio_4713.wav|kẽes bãongo|25
wavs/audio_4714.wav|velem|25
wavs/audio_4715.wav|Sẽn tar-a zʋʋr ka gãngd bugum ye.(Yel-bũndi: ned ning fãa sẽn tar a to wã zɩɩbo, a sã n wa dat n maan bũmb bɩ a tags b yelle.)|20
wavs/audio_4716.wav|A viglga raad n na n ti zãnde.|10
wavs/audio_4717.wav|lemde|25
wavs/audio_4718.wav|ko-wĩiga|25
wavs/audio_4719.wav|bedrem|25
wavs/audio_4720.wav|tũudi|25
wavs/audio_4721.wav|Rẽ poor bilfu, m sũur sẽn da wa n gãe bãane, la m sẽn da wʋm tɩ nebã sẽn da kelgd maamã ka le kelemdẽ wã, m wʋma m ma sẽn keoogd-m ne pãng tɩ m da le wa maan reem a woto ye; m pʋlm-a lame, baa ne m sẽn da pa ne m reemã sẽn da yaa to-to wã vẽenega.|20
wavs/audio_4722.wav|seb-karemdga|25
wavs/audio_4723.wav|soyy|25
wavs/audio_4724.wav|turi|25
wavs/audio_4725.wav|Ned a to.|20
wavs/audio_4726.wav|bɩdbe|25
wavs/audio_4727.wav|vɛɛsgo|25
wavs/audio_4728.wav|A rika almeta n ning sug-rooga bugum.|8
wavs/audio_4729.wav|B rɩkda lamd n ledem ne nanguri.|20
wavs/audio_4730.wav|tiuudgu|25
wavs/audio_4731.wav|nong-m-taaba|25
wavs/audio_4732.wav|noogo|25
wavs/audio_4733.wav|kalga|25
wavs/audio_4734.wav|kobs-wɛ|25
wavs/audio_4735.wav|kudga|25
wavs/audio_4736.wav|fooge|25
wavs/audio_4737.wav|Li-bãoonesa a yopoe n pil ne kars fu-koab pɛɛlg faddd n da rell lalgã.|19
wavs/audio_4738.wav|gabse|25
wavs/audio_4739.wav|a to|25
wavs/audio_4740.wav|A sẽn wa n kẽ wã, pʋg-yãangã yella a bi-pug kãsengã:<<maan f sẽn tõe fãa n dʋg koadeng kãngã: ad yaa bẽdga.>>|20
wavs/audio_4741.wav|walebre|25
wavs/audio_4742.wav|yoobo|25
wavs/audio_4743.wav|kẽema|25
wavs/audio_4744.wav|sɩd me|25
wavs/audio_4745.wav|bugdu|25
wavs/audio_4746.wav|sɛ|25
wavs/audio_4747.wav|Tõnd zãra ne tẽng pʋgẽ.|20
wavs/audio_4748.wav|sãooge|25
wavs/audio_4749.wav|Ad ra ka maam ye.|20
wavs/audio_4750.wav|pʋg-yaoa|25
wavs/audio_4751.wav|rãam|25
wavs/audio_4752.wav|kud-koɛɛnga|25
wavs/audio_4753.wav|Rayʋʋg sã n wʋm wɩɩga rãamde, a yõor Kõn yũund ye. (Yel-bũndi : ned sã n zoe n bãng bũmb tiiri bõn-kãng ka le tõe n paam-a ye bala a sogl-a menga)|19
wavs/audio_4754.wav|kʋɩdga|25
wavs/audio_4755.wav|bãoogo|25
wavs/audio_4756.wav|kʋɩlg-naoore|25
wavs/audio_4757.wav|kõom|25
wavs/audio_4758.wav|sulunsuku|25
wavs/audio_4759.wav|komsem|25
wavs/audio_4760.wav|gondr-yẽoogo|25
wavs/audio_4761.wav|tarem soaba|25
wavs/audio_4762.wav|kɩɩnga|25
wavs/audio_4763.wav|sũuga|25
wavs/audio_4764.wav|Yãmb tʋmda bõe?|9
wavs/audio_4765.wav|vot tʋko|25
wavs/audio_4766.wav|bʋko|25
wavs/audio_4767.wav|zugl-zugli|25
wavs/audio_4768.wav|pezongo|25
wavs/audio_4769.wav|A wẽ liuulã ne bug-raoogo.|20
wavs/audio_4770.wav|tong-tonge|25
wavs/audio_4771.wav|tẽn-kʋdem-wẽndẽ|25
wavs/audio_4772.wav|seb-vã-nenga|25
wavs/audio_4773.wav|daage|25
wavs/audio_4774.wav|meebo|25
wavs/audio_4775.wav|Nin-zabr soab ne waood sẽn tar a soab pa tõe n naag taab roog a ye. (Yel-bũndi: Nebã raab ka taab, bala b tõodã ka yembr ye, b tagsã ka yembr ye.)|20
wavs/audio_4776.wav|naan-rẽesdem|25
wavs/audio_4777.wav|walpeoolgo|25
wavs/audio_4778.wav|lebg n sele|25
wavs/audio_4779.wav|rasmã noorã|25
wavs/audio_4780.wav|rʋdre|25
wavs/audio_4781.wav|Yãmb tõe n kõ maam yãmb belem ziĩgã?|9
wavs/audio_4782.wav|Bõn-kãngã sẽn ka tar yõodã lebga bõn-pakre.|19
wavs/audio_4783.wav|nu-nu|25
wavs/audio_4784.wav|M bõs tɩ y peng ma y sarzɛra wɛ?|8
wavs/audio_4785.wav|weende|25
wavs/audio_4786.wav|waa|25
wavs/audio_4787.wav|sao|25
wavs/audio_4788.wav|põnge|25
wavs/audio_4789.wav|La nin-gɛtgã ra leokdame wakat fãa: m dĩm-poaka, n yaa neer n le yaa bedre, yãmb n yaa neer n tɩ yɩɩda.|20
wavs/audio_4790.wav|A yika a gõeemẽ n yɛs n dõone.|15
wavs/audio_4791.wav|Gom-wẽns kae ye, tags-wẽns n be. (Yel-bũndi :Nebã sã n da tõe n gila tags-wẽns sẽn kẽed ne neb a taabã goamã, d da na n tõog n gila zabã wʋsg sẽn pa tar yõodã.)|20
wavs/audio_4792.wav|Wagda sã n ka wʋm taaba, bũmbã soab na n paama a bũmbã. (Yel-bũndi: neb sã n wa zabd taab wakat fãa, b ka na n tol n paam b yellã tɩɩm ye. D segd n zãag d mens ne zabã la welsgã.)|20
wavs/audio_4793.wav|bõg-bõge|25
wavs/audio_4794.wav|namse|25
wavs/audio_4795.wav|logtor yiri|25
wavs/audio_4796.wav|nems-bãaga|25
wavs/audio_4797.wav|Ma wã nagsda a biigã.|20
wavs/audio_4798.wav|geta|25
wavs/audio_4799.wav|A peka fuugã n wẽke, n yɛdg tɩ kʋɩ.|20
wavs/audio_4800.wav|bʋre|25
wavs/audio_4801.wav|kɩʋʋle|25
wavs/audio_4802.wav|kale|25
wavs/audio_4803.wav|tudgi|25
wavs/audio_4804.wav|wõre|25
wavs/audio_4805.wav|B yõka kukurã n na n sẽbe, t 'a be be n vẽgda.|20
wavs/audio_4806.wav|tool n yã|25
wavs/audio_4807.wav|toogo|25
wavs/audio_4808.wav|yel-bũndi|25
wavs/audio_4809.wav|so|25
wavs/audio_4810.wav|Loalgã tʋdsda nag-yãangã.|21
wavs/audio_4811.wav|Ya sɩda. Naag-taab la pãnga.|19
wavs/audio_4812.wav|Tẽngã kamba, sẽn da kelgd solem bãmba wã, Kell n bɩɩ ne nonglem kãsenga sẽn kẽed ne wɛɛndgã la a bõ-vɩɩlɩ wã fãa.|10
wavs/audio_4813.wav|wõg-wõge|25
wavs/audio_4814.wav|yã-kinkirga|25
wavs/audio_4815.wav|Yaa sɩda. Ned kam fãa toga ne zãmsgã.|20
wavs/audio_4816.wav|wãbe|25
wavs/audio_4817.wav|Yaa sɩda. D segd n gesa yɛlã sẽn yaa sõma wã wakat fãa.|20
wavs/audio_4818.wav|war-biiga|25
wavs/audio_4819.wav|kʋʋle|25
wavs/audio_4820.wav|yidg yam|25
wavs/audio_4821.wav|peem-lɛɛga|25
wavs/audio_4822.wav|zãmsgo|25
wavs/audio_4823.wav|pãbe|25
wavs/audio_4824.wav|A ra gʋlsda a tagsã la a zãmsdã a sɛbã pʋsẽ.|20
wavs/audio_4825.wav|fɩbge|25
wavs/audio_4826.wav|yãke|25
wavs/audio_4827.wav|Kʋdgo|25
wavs/audio_4828.wav|Maan tao-tao tɩ d loog.|23
wavs/audio_4829.wav|Koambã ra rẽesda ne lakrɛ sorã zugu.|20
wavs/audio_4830.wav|piuugu|25
wavs/audio_4831.wav|zẽnge|25
wavs/audio_4832.wav|yẽlge|25
wavs/audio_4833.wav|tãan-saoolgo|25
wavs/audio_4834.wav|Ziiri be ne wẽnde sa-gãna naaba.|15
wavs/audio_4835.wav|zemse|25
wavs/audio_4836.wav|pʋg-sɩda|25
wavs/audio_4837.wav|A lʋɩɩ pip.|15
wavs/audio_4838.wav|sãnem|25
wavs/audio_4839.wav|sɩnge|25
wavs/audio_4840.wav|gɩble|25
wavs/audio_4841.wav|mam|25
wavs/audio_4842.wav|bare|25
wavs/audio_4843.wav|põnege|25
wavs/audio_4844.wav|A tũnuga tõnd gõeemã n zu tõndo.|20
wavs/audio_4845.wav|Pagã kẽngame n na n tɩ wi koom.|20
wavs/audio_4846.wav|rẽenga|25
wavs/audio_4847.wav|barka|25
wavs/audio_4848.wav|yaool n waga|25
wavs/audio_4849.wav|Ya kõb bog li yãmb nong n yiida?|13
wavs/audio_4850.wav|vɩɩm zĩiga|25
wavs/audio_4851.wav|Bala a kõta sobgã ne koomã noor, la b sakdame.|20
wavs/audio_4852.wav|fooge|25
wavs/audio_4853.wav|karenga|25
wavs/audio_4854.wav|feremde|25
wavs/audio_4855.wav|Kato, yaa sõama wʋsgo. M rat n yãnda a sẽn maanda.|10
wavs/audio_4856.wav|bãongo|25
wavs/audio_4857.wav|N-ye, la bɩ y ra tol n bas zãmsg ye.|20
wavs/audio_4858.wav|zezedga|25
wavs/audio_4859.wav|yiki|25
wavs/audio_4860.wav|Mam menmame|9
wavs/audio_4861.wav|ko-kɛɛda|25
wavs/audio_4862.wav|Pagã ka yɩɩd ned ning sẽn boond-a wã ye. (Yel-bũndi : ned ka be n tõe n yet t 'a yama bi a sɩɩlem yɩɩd a neba fãa ye. Le ya toog me t 'a tõog n põs nebã fãa beoodsã ye.|19
wavs/audio_4863.wav|Pagbã naanda bõn-neeb ne kĩna|20
wavs/audio_4864.wav|rẽ yẽ|25
wavs/audio_4865.wav|wɛɛlẽ|25
wavs/audio_4866.wav|bõdge|25
wavs/audio_4867.wav|yaa|25
wavs/audio_4868.wav|pespelle|25
wavs/audio_4869.wav|moone|25
wavs/audio_4870.wav|keta|25
wavs/audio_4871.wav|gom-sigdim|25
wavs/audio_4872.wav|yĩin-bila|25
wavs/audio_4873.wav|vaeese|25
wavs/audio_4874.wav|B yɩɩnda Wẽnnaam pẽgr yɩɩlã Wẽn-dot wã|20
wavs/audio_4875.wav|Daar fãa yibeogo, Amélie ra regda wĩntooga  vẽenem  n yiki na tɩ bao koom  kʋɩlgẽ wã.|8
wavs/audio_4876.wav|sẽgme|25
wavs/audio_4877.wav|tig-raaga|25
wavs/audio_4878.wav|lamde|25
wavs/audio_4879.wav|pusgi|25
wavs/audio_4880.wav|pãense|25
wavs/audio_4881.wav|zedge|25
wavs/audio_4882.wav|tãntãnnoaaga|25
wavs/audio_4883.wav|mi|25
wavs/audio_4884.wav|ko-waandem mui|25
wavs/audio_4885.wav|koob la gʋʋlgo|25
wavs/audio_4886.wav|Yaa woto tɩ b sɩd na n dɩk sorã.|20
wavs/audio_4887.wav|numa|25
wavs/audio_4888.wav|Tẽn-bi wã mii n karg n gũbga ne pʋt sẽn ko.|20
wavs/audio_4889.wav|Rotã mi n meeme ne teed sẽn yaa b yalẽ..|20
wavs/audio_4890.wav|pɛɛla|25
wavs/audio_4891.wav|yaka|25
wavs/audio_4892.wav|sẽ|25
wavs/audio_4893.wav|Pagã maana mʋɩ n kõ maam.|19
wavs/audio_4894.wav|A baoo kaam n sõog a nuga.|19
wavs/audio_4895.wav|naage|25
wavs/audio_4896.wav|yeyn-yeyn|25
wavs/audio_4897.wav|sorge|25
wavs/audio_4898.wav|ka-saabo|25
wavs/audio_4899.wav|A Kalilou ka yéla tɩ bũm ye la a vẽkembeoogo yibeoogo a  toga sore.|8
wavs/audio_4900.wav|vẽgne|25
wavs/audio_4901.wav|Boin la fo rate ne tõndo?|15
wavs/audio_4902.wav|rɛlenga|25
wavs/audio_4903.wav|zãongo|25
wavs/audio_4904.wav|Yʋnga a yembre, a sẽn n wa n kuiisi, a yãa bug lingdim zĩ-peel pʋgẽ.|15
wavs/audio_4905.wav|Tãmsã tonga taab hal nen-taoore.|20
wavs/audio_4906.wav|A rʋʋ tɩɩgã weersẽ n zaoẽ.|20
wavs/audio_4907.wav|miisi|25
wavs/audio_4908.wav|yɩɩlle|25
wavs/audio_4909.wav|pu-wamde|25
wavs/audio_4910.wav|tɩbsda|25
wavs/audio_4911.wav|zãmse|25
wavs/audio_4912.wav|paoogre|25
wavs/audio_4913.wav|pilgi|25
wavs/audio_4914.wav|vẽenese|25
wavs/audio_4915.wav|La mang-tɩɩgã maasem wa, bi-puglã ma wã wa n yiisa wobg yẽnd sẽn da paoodẽ wʋsgo: Gell pʋsʋka.|20
wavs/audio_4916.wav|sɩlem|25
wavs/audio_4917.wav|Zɩɩbã kille poorẽ|22
wavs/audio_4918.wav|ko-koosdem|25
wavs/audio_4919.wav|lɛta|25
wavs/audio_4920.wav|Niisã gudga koomã.|19
wavs/audio_4921.wav|Tõnd sã n dat n zab ne bã-kãngã, d segd n deng sãama zĩis nins rũmsã sẽn tõe n wek b gɛlã.|20
wavs/audio_4922.wav|zʋʋse|25
wavs/audio_4923.wav|kãanzoeere|25
wavs/audio_4924.wav|A getame la a tagsdẽ.|19
wavs/audio_4925.wav|mam|25
wavs/audio_4926.wav|sare|25
wavs/audio_4927.wav|yoaaga|25
wavs/audio_4928.wav|sɩlsãka|25
wavs/audio_4929.wav|sere|25
wavs/audio_4930.wav|meende|25
wavs/audio_4931.wav|tãmpʋʋre|25
wavs/audio_4932.wav|B maana rɩɩbã wʋsgo.|19
wavs/audio_4933.wav|sẽt-pʋʋre|25
wavs/audio_4934.wav|yõ-fãto|25
wavs/audio_4935.wav|yõsd-yõsdo|25
wavs/audio_4936.wav|Fo sẽba a wã, n dabd yẽ.|10
wavs/audio_4937.wav|tõodo|25
wavs/audio_4938.wav|loko|25
wavs/audio_4939.wav|A bõosa biigã n na n kẽ kãadem t 'a ra ket n yaa bilfu.|20
wavs/audio_4940.wav|yɩb|25
wavs/audio_4941.wav|f to|25
wavs/audio_4942.wav|gaage|25
wavs/audio_4943.wav|A yãgemda yɛlã fãa|20
wavs/audio_4944.wav|minim|25
wavs/audio_4945.wav|kɩs sɩda|25
wavs/audio_4946.wav|Nedg laagã pʋg ti yaa rẽgdo.|22
wavs/audio_4947.wav|gɛya|25
wavs/audio_4948.wav|tulgi|25
wavs/audio_4949.wav|Kẽng ne biigã tɩɩm doog wã.|22
wavs/audio_4950.wav|Bao fuug n ning la f ra zĩ n digd wag-wag woto ye.|20
wavs/audio_4951.wav|A tõda mam noorã.|15
wavs/audio_4952.wav|wãoone|25
wavs/audio_4953.wav|bɛɛga|25
wavs/audio_4954.wav|yakemdo|25
wavs/audio_4955.wav|noaaga|25
wavs/audio_4956.wav|na-raoogo|25
wavs/audio_4957.wav|yẽese|25
wavs/audio_4958.wav|to|25
wavs/audio_4959.wav|gɩrga|25
wavs/audio_4960.wav|lodge|25
wavs/audio_4961.wav|wãge|25
wavs/audio_4962.wav|ãndũni|25
wavs/audio_4963.wav|togse|25
wavs/audio_4964.wav|ki koomẽ|25
wavs/audio_4965.wav|sam-soaba|25
wavs/audio_4966.wav|tagsda|25
wavs/audio_4967.wav|sulgi|25
wavs/audio_4968.wav|vʋʋsg wakato|25
wavs/audio_4969.wav|kʋdre|25
wavs/audio_4970.wav|A yãka a pugla, n sulg n pʋʋs naaba.|19
wavs/audio_4971.wav|zabre|25
wavs/audio_4972.wav|talle|25
wavs/audio_4973.wav|katenwerenga|25
wavs/audio_4974.wav|nen-toglgo|25
wavs/audio_4975.wav|rogende|25
wavs/audio_4976.wav|põore|25
wavs/audio_4977.wav|zẽenga|25
wavs/audio_4978.wav|gʋls-bi-sĩndidga|25
wavs/audio_4979.wav|A sẽn waa n mɩk ta kũuma kolgame wã, a Sãmba wẽ-a-poorã hal soãma tɩ nug-yẽega lʋi tẽnga.|13
wavs/audio_4980.wav|yã-sagbo|25
wavs/audio_4981.wav|baasgo|25
wavs/audio_4982.wav|yopoe|25
wavs/audio_4983.wav|Neb a yiib sã n nong taaba b solgda b yɛlã. (Yel-bũndi: Bũmb sẽn yaa wẽng sã ka kẽ neb a yiibã sʋka ned ka tõe n bãng b yɛlã ye la b sã wa ka wʋmd tãaba b sẽn da solgdã fãa na n pukame.)|20
wavs/audio_4984.wav|yiib-n-dɩtga|25
wavs/audio_4985.wav|kamaana|25
wavs/audio_4986.wav|kutu|25
wavs/audio_4987.wav|nug-bĩnga|25
wavs/audio_4988.wav|Waoogr yɩɩlã yɩɩnda yikãadem kibs-rãmb wã|20
wavs/audio_4989.wav|kengre|25
wavs/audio_4990.wav|Bʋgo la f filim nõngre ?|8
wavs/audio_4991.wav|wãam-kãdga|25
wavs/audio_4992.wav|yɛgdga|25
wavs/audio_4993.wav|minim|25
wavs/audio_4994.wav|sẽoongo|25
wavs/audio_4995.wav|nooge|25
wavs/audio_4996.wav|ãnkre|25
wavs/audio_4997.wav|febelle|25
wavs/audio_4998.wav|longe|25
wavs/audio_4999.wav|boabga|25
wavs/audio_5000.wav|karentɛ|25
wavs/audio_5001.wav|rũm-pɩgsa|25
wavs/audio_5002.wav|bẽega|25
wavs/audio_5003.wav|bulli|25
wavs/audio_5004.wav|no-tũudga|25
wavs/audio_5005.wav|tɩ|25
wavs/audio_5006.wav|Ya waaf n kɛɛ.|19
wavs/audio_5007.wav|bãnk ligd zãab sebre|25
wavs/audio_5008.wav|yaaba|25
wavs/audio_5009.wav|pẽem|25
wavs/audio_5010.wav|nigsi|25
wavs/audio_5011.wav|zu-longo|25
wavs/audio_5012.wav|woode|25
wavs/audio_5013.wav|tolme|25
wavs/audio_5014.wav|gilga|25
wavs/audio_5015.wav|tolge|25
wavs/audio_5016.wav|Yõgsã maanda wando n na n bĩng tigr sã n wa bee.|19
wavs/audio_5017.wav|poe|25
wavs/audio_5018.wav|doore|25
wavs/audio_5019.wav|wʋme|25
wavs/audio_5020.wav|lɩge|25
wavs/audio_5021.wav|miki|25
wavs/audio_5022.wav|Maan gũusgu, ka reem ye! A ka wa dɛ?|19
wavs/audio_5023.wav|naneendo|25
wavs/audio_5024.wav|walga|25
wavs/audio_5025.wav|Bõn-sablg-sablga|19
wavs/audio_5026.wav|nin-nodre|25
